ID,PIN,Address,Managing Organization,Property Status,Date of Acquisition,Date of Disposition,Sq. Ft.,Ward,Community Area Number,Community Area Name,Zoning Classification,Zip Code,Last Update,X Coordinate,Y Coordinate,Latitude,Longitude,Location
61755,16-23-312-033-0000,1816 S RIDGEWAY AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1151565.433,1890896.275,41.8564978,-87.7191586,"(41.85649780706517, -87.7191585845637)"
66543,16-23-214-024-0000,1434 S DRAKE AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1152847.51,1892676.87,41.8613587,-87.7144055,"(41.86135870405173, -87.71440553799256)"
62536,20-04-406-049-0000,4420 S SHIELDS AVE,None,Owned by City,,,0,3,37,FULLER PARK,RS-3,60609,4/3/2019,1174624.94,1875553.93,41.8139133,-87.6349762,"(41.813913327838094, -87.63497621547268)"
61750,16-23-400-079-0000,1830 S DRAKE AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1152901.065,1890801.99,41.8562128,-87.7142586,"(41.85621275607697, -87.71425856990227)"
66534,16-23-126-032-0000,1550 S RIDGEWAY AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1151541.101,1891897.221,41.859245,-87.7192216,"(41.8592450001304, -87.71922161839558)"
66513,16-23-303-045-0000,1658 S HAMLIN AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1151243.663,1891155.175,41.8572146,-87.7203329,"(41.857214569077684, -87.72033287524188)"
66553,16-23-304-006-0000,1619 S HAMLIN AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1151414.34,1891559.46,41.8583206,-87.7196958,"(41.85832063069752, -87.71969578321307)"
50876,20-04-407-011-0000,4361 S SHIELDS AVE,None,Owned by City,7/30/1979,,0,3,37,FULLER PARK,RS-3,60609,4/3/2019,1174798.51,1875806.98,41.8146038,-87.634332,"(41.81460384825221, -87.63433199986628)"
13128,16-23-317-003-0000,2107 S PULASKI RD,None,Owned by City,,,0,24,29,NORTH LAWNDALE,B3-2,60623,3/5/2019,1150135.404,1889665.741,41.853149,-87.7244396,"(41.853149020681634, -87.72443961794328)"
66507,16-23-216-015-0000,1447 S ST LOUIS AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1153375.373,1892541.19,41.8609759,-87.7124714,"(41.860975924262924, -87.7124714429294)"
61844,16-23-226-001-0000,1503 S HOMAN AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1154041.563,1892446.165,41.8607019,-87.7100285,"(41.86070191837628, -87.71002852227907)"
63323,20-02-102-008-0000,3975 S DREXEL BLVD,None,Owned by City,,,0,4,36,OAKLAND,B3-3,60653,4/3/2019,1182664.901,1878639.421,41.8221971,-87.6053894,"(41.822197061516086, -87.60538939425538)"
58372,16-23-115-039-0000,1448 S SPRINGFIELD AVE,None,Owned by City,6/30/1972,,0,24,29,NORTH LAWNDALE,RT-4,60623,8/1/2018,1150525.1,1892542.835,41.8610365,-87.7229342,"(41.86103652179096, -87.72293421883595)"
63367,20-04-402-020-0000,4324 S WELLS ST,None,Owned by City,,,0,3,37,FULLER PARK,RS-3,60609,4/3/2019,1175242.54,1876177.9,41.8156118,-87.6326922,"(41.81561176353774, -87.6326921601147)"
66508,16-23-217-007-0000,1427 S TRUMBULL AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1153700.53,1892767.12,41.8615894,-87.7112718,"(41.86158944282658, -87.71127184654814)"
14931,20-04-403-008-0000,4319 S WELLS ST,None,Owned by City,,,0,3,37,FULLER PARK,RS-3,60609,5/22/2018,1175429.76,1876232.48,41.8157573,-87.6320038,"(41.81575734524002, -87.63200377340955)"
66646,16-23-215-029-0000,1444 S ST LOUIS AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1153184.054,1892543.238,41.8609853,-87.7131737,"(41.86098533897326, -87.71317368503091)"
14994,20-04-406-029-0000,4350 S SHIELDS AVE,None,Owned by City,,,0,3,37,FULLER PARK,RS-3,60609,8/1/2018,1174614.55,1875903.78,41.8148736,-87.6350039,"(41.814873580668674, -87.63500389850196)"
66551,16-23-224-037-0000,1542 S TRUMBULL AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1153531.638,1892007.24,41.8595076,-87.711912,"(41.85950760148867, -87.71191201381728)"
58656,16-23-126-022-0000,1522 S RIDGEWAY AVE,None,Owned by City,4/13/1976,,0,24,29,NORTH LAWNDALE,RT-4,60623,8/1/2018,1151533.175,1892171.581,41.859998,-87.7192435,"(41.859998032269154, -87.71924350853936)"
61735,16-23-311-046-0000,1858 S HAMLIN AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1151262.27,1890489.65,41.8553879,-87.720282,"(41.855387924685644, -87.72028201885384)"
50907,16-23-409-011-0000,1804 S TRUMBULL AVE,None,Owned by City,11/21/1985,,0,24,29,NORTH LAWNDALE,RT-4,0,4/3/2019,1153557.074,1891102.495,41.8570244,-87.7118427,"(41.85702437358568, -87.71184268186089)"
58757,16-23-115-024-0000,1457 S HARDING AVE,None,Owned by City,7/31/1979,,0,24,29,NORTH LAWNDALE,RT-4,60623,8/1/2018,1150385.646,1892472.705,41.8608468,-87.723448,"(41.860846797296276, -87.72344795876181)"
66661,16-23-217-011-0000,1437 S TRUMBULL AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1153703.44,1892666.64,41.8613137,-87.7112638,"(41.86131365635704, -87.71126383653481)"
23337,25-25-202-043-0000,12244 S OGLESBY AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
21375,20-23-101-039-0000,835 E 63RD ST,Dept of Housing,Owned by City,11/20/1998,,0,20,42,WOODLAWN,B3-3,60637,1/8/2020,1183085.391,1863383.171,41.7803229,-87.6043215,"(41.78032289186882, -87.604321506882)"
18357,20-15-111-022-0000,5656 S CALUMET AVE,None,Owned by City,5/23/1995,,0,20,40,WASHINGTON PARK,RM-5,60637,1/8/2020,1179341.529,1867346.387,41.7912846,-87.6179261,"(41.79128461899069, -87.61792609981842)"
62994,17-27-108-013-0000,2319 S STATE ST,None,Owned by City,,,0,3,33,NEAR SOUTH SIDE,DX-3,60616,4/3/2019,1176789.56,1888847.96,41.8503447,-87.6266351,"(41.85034466169129, -87.62663510292543)"
62153,17-27-108-002-0000,2313 S STATE ST,None,Owned by City,,,0,3,33,NEAR SOUTH SIDE,DX-3,60616,10/7/2020,1176772.15,1889017.819,41.8508112,-87.6266939,"(41.8508111586163, -87.62669386974692)"
19613,20-26-120-026-0000,7339 S SOUTH CHICAGO AVE,None,Owned by City,6/20/1990,,0,5,69,GREATER GRAND CROSSING,B3-2,60619,5/22/2018,1184520.245,1856637.051,41.7617774,-87.5992723,"(41.76177741490226, -87.59927225422054)"
9162,16-11-402-008-0000,3346 W CARROLL AVE,None,Owned by City,3/9/2001,,0,28,27,EAST GARFIELD PARK,RT-4,60624,3/5/2019,1153828.4,1902309.965,41.8877735,-87.7105483,"(41.88777347747365, -87.71054828392872)"
62152,17-27-108-003-0000,2315 S STATE ST,None,Owned by City,,,0,3,33,NEAR SOUTH SIDE,DX-3,60616,10/7/2020,1176772.806,1888992.829,41.8507426,-87.6266922,"(41.85074256835355, -87.6266922196707)"
63303,17-27-108-001-0000,2311 S STATE ST,None,Owned by City,,,0,3,33,NEAR SOUTH SIDE,DX-3,60616,10/7/2020,1176771.16,1889055.296,41.850914,-87.6266964,"(41.850914020918346, -87.62669637064245)"
34812,20-17-329-037-0000,1324 W 63RD ST,2FM,Owned by City,,,0,16,67,WEST ENGLEWOOD,C1-2,0,10/8/2020,1168612.899,1863087.598,41.7798362,-87.6573884,"(41.7798362450254, -87.65738839894499)"
58874,20-17-329-036-0000,1334 W 63RD ST,2FM,Owned by City,,,0,16,67,WEST ENGLEWOOD,PD 911,0,10/8/2020,1168316.43,1863074.13,41.7798057,-87.6584757,"(41.77980567591954, -87.65847568199216)"
34838,20-17-329-034-0000,1348 W 63RD ST,2FM,Owned by City,,,0,16,67,WEST ENGLEWOOD,PD 911,0,10/8/2020,1168155.23,1863069.69,41.779797,-87.6590668,"(41.77979696206259, -87.65906679087982)"
34824,20-17-329-035-0000,1338 W 63RD ST,2FM,Owned by City,,,0,16,67,WEST ENGLEWOOD,PD 911,0,10/8/2020,1168254.429,1863072.415,41.7798023,-87.658703,"(41.7798023045228, -87.65870303524972)"
67727,20-17-432-002-0000,6136 S GREEN ST,None,Owned by City,,,,16,68,ENGLEWOOD,PD 1177,,10/14/2020,1171651.53,1863974.169,41.782203,-87.6462224,"(41.78220301198542, -87.6462224076728)"
61866,16-23-218-004-0000,3351 W DOUGLAS BLVD,DPD - Real Estate,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1154051.72,1892964.3,41.8621235,-87.7099774,"(41.862123536284095, -87.709977428614)"
21412,20-20-309-002-0000,6803 S JUSTINE ST,None,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,8/1/2018,1167272.455,1859559.779,41.7701843,-87.6624036,"(41.77018426665225, -87.66240355427891)"
61752,16-23-408-030-0000,1828 S ST LOUIS AVE,DPD - Real Estate,Owned by City,6/15/1988,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1153232.175,1890833.2,41.8562918,-87.7130424,"(41.8562918444275, -87.71304239322804)"
34086,16-11-129-023-0000,403 N AVERS AVE,CDOT,Owned by City,,,0,37,23,HUMBOLDT PARK,RS-3,60624,10/14/2020,1150745.329,1902448.237,41.8882138,-87.7218668,"(41.88821375584692, -87.72186676724696)"
61865,16-23-218-003-0000,3353 W DOUGLAS BLVD,DPD - Real Estate,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1154026.72,1892963.75,41.8621225,-87.7100692,"(41.862122526359016, -87.71006921535611)"
19805,20-33-100-001-0000,757 W 79TH ST,None,Owned by City,,,0,17,71,AUBURN GRESHAM,B1-1,60620,5/22/2018,1172445.692,1852398.778,41.7504213,-87.6436511,"(41.750421286398335, -87.64365108676728)"
67726,20-17-432-001-0000,6142 S HALSTED ST,None,Owned by City,,,,16,68,ENGLEWOOD,C1-3,,10/14/2020,1171986.768,1863911.692,41.7820242,-87.6449952,"(41.78202421112543, -87.64499517163975)"
63495,20-08-101-055-0000,1511 W 47TH ST,None,Owned by City,5/23/1957,,0,20,61,NEW CITY,B3-2,60609,6/28/2019,1166985.491,1873473.056,41.8083701,-87.6630578,"(41.80837012459567, -87.66305784039596)"
51293,21-31-107-001-0000,2733 E 79TH ST,None,Owned by City,6/6/2001,,0,7,46,SOUTH CHICAGO,B3-2,60649,4/10/2019,1195965.537,1853024.294,41.7515881,-87.5574442,"(41.75158807557265, -87.55744424802877)"
23523,25-22-301-006-0000,11527 S MICHIGAN AVE,None,Owned by City,,,0,9,53,WEST PULLMAN,C1-1,60628,5/22/2018,1179019.329,1828434.668,41.6845135,-87.6202897,"(41.684513517135336, -87.62028968202857)"
10061,16-15-201-026-0000,4236 W MONROE ST,None,Owned by City,,,0,28,26,WEST GARFIELD PARK,RT-4,60624,8/1/2018,1148007.15,1899414.67,41.8799424,-87.7320005,"(41.87994240760396, -87.73200045796403)"
17557,20-17-208-022-0000,5653 S RACINE AVE,None,Owned by City,6/2/1993,,0,16,68,ENGLEWOOD,RS-3,60636,8/1/2018,1169384.76,1867087.23,41.790795,-87.6544429,"(41.790795022779534, -87.65444287398691)"
35028,16-10-422-020-0000,4312 W MADISON ST,None,Owned by City,,,0,28,26,WEST GARFIELD PARK,B3-2,60624,5/22/2018,1147549.57,1899810.782,41.8810382,-87.7336705,"(41.88103816966582, -87.73367048468589)"
7527,13-29-207-045-0000,3145 N PARKSIDE AVE,None,Not City Owned,,,0,31,19,BELMONT CRAGIN,B1-1,60634,10/19/2020,1138247.832,1920478.49,41.9379261,-87.7673255,"(41.93792606448465, -87.76732554984433)"
23522,25-22-301-005-0000,11517 S MICHIGAN AVE,None,Owned by City,,,0,9,53,WEST PULLMAN,C1-1,60628,5/22/2018,1179008.544,1828500.903,41.6846955,-87.6203272,"(41.68469551827636, -87.6203271555249)"
51151,14-18-402-054-0000,4222 N RAVENSWOOD AVE,CDOT,Owned by City,11/26/1996,,0,47,5,NORTH CENTER,RS-3,60613,4/3/2019,1163447.02,1928249.25,41.9587555,-87.6744937,"(41.95875553155655, -87.67449374138198)"
66489,14-33-318-055-0000,516 W EUGENIE ST,CDOT,Owned by City,,,0,43,7,LINCOLN PARK,RM-5,60614,10/19/2020,1172462.82,1911674.56,41.9130789,-87.6418398,"(41.91307894589972, -87.64183983289524)"
36241,20-17-430-006-0000,,Obsolete PIN,Owned by City,,,,,,,,,5/22/2018,0,0,0,0,"(0.0, 0.0)"
50630,13-18-409-081-0000,4015 N OAK PARK AVE,2FM,Owned by City,11/14/2008,,0,38,17,DUNNING,PD 1390,60634,10/19/2020,1130369.938,1925997.491,41.9532099,-87.7961518,"(41.95320990853941, -87.79615179110174)"
37496,13-11-403-058-0000,3411 W FOSTER AVE,2FM,Owned by City,,,0,39,13,NORTH PARK,B1-2,60625,1/13/2020,1152641.733,1934230.497,41.9753895,-87.7140594,"(41.975389546685214, -87.71405944077722)"
66521,17-04-420-011-0000,318 W OAK ST,None,Sold,,2/23/1989,0,27,8,NEAR NORTH SIDE,B3-3,0,10/20/2020,1173939.74,1907197.193,41.90076,-87.6365476,"(41.90076002514769, -87.63654763136167)"
66658,17-04-420-022-0000,316 W OAK ST,None,Sold,,2/23/1989,0,27,8,NEAR NORTH SIDE,PD 477,0,10/20/2020,1173971.077,1907236.412,41.9008669,-87.6364314,"(41.90086694517285, -87.63643136196157)"
51010,14-20-228-026-0000,940 W ADDISON ST,CDOT,Owned by City,,,2840,44,6,LAKE VIEW,B3-3,60613,10/20/2020,1169163.541,1924201.393,41.9475255,-87.6535957,"(41.947525533858744, -87.65359569812482)"
36497,19-17-214-002-0000,5651 W 56TH ST,None,Owned by City,,,0,23,56,GARFIELD RIDGE,RS-2,60638,5/22/2018,1139442.172,1866855.158,41.7907545,-87.7642425,"(41.79075454984084, -87.76424246008136)"
15852,19-17-213-030-0000,5644 W 57TH ST,DPD - Real Estate,Sold,,,0,23,56,GARFIELD RIDGE,RS-2,60638,5/22/2018,1139280.15,1866453.72,41.7896559,-87.7648463,"(41.78965587451699, -87.76484630224418)"
7553,13-16-106-039-0000,5201 W LAWRENCE AVE,Dept of Housing,Sold,,,0,45,15,PORTAGE PARK,PD 1364,60630,5/22/2018,1140716.47,1931322.417,41.9676377,-87.7579851,"(41.967637716478265, -87.75798513772168)"
66559,17-04-420-021-0000,,None,Sold,,2/23/1989,0,,,,,0,10/20/2020,0,0,0,0,"(0.0, 0.0)"
15851,19-17-213-029-0000,5640 W 57TH ST,DPD - Real Estate,Sold,,,0,23,56,GARFIELD RIDGE,RS-2,60638,5/22/2018,1139281.789,1866408.039,41.7895305,-87.7648414,"(41.78953048815577, -87.76484139967438)"
66655,17-04-420-010-0000,325 W WENDELL ST,None,Sold,,2/23/1989,0,27,8,NEAR NORTH SIDE,B3-2,0,10/20/2020,1173845.052,1907350.155,41.9011819,-87.6368909,"(41.90118187082883, -87.63689086315539)"
66520,17-04-420-009-0000,325 W WENDELL ST,None,Sold,,2/23/1989,0,27,8,NEAR NORTH SIDE,B3-2,0,10/20/2020,1173845.052,1907350.155,41.9011819,-87.6368909,"(41.90118187082883, -87.63689086315539)"
66485,11-32-400-016-0000,1049 W PRATT BLVD,Chicago Park District,Owned by City,,,0,49,1,ROGERS PARK,RT-4,60626,10/20/2020,1167852.965,1945246.385,42.005302,-87.657803,"(42.00530201455424, -87.65780299528873)"
7629,13-33-408-001-0000,5159 N MONITOR AVE,See notes,Owned by City,,,0,45,11,JEFFERSON PARK,RS-2,60630,10/20/2020,1136234.763,1934188.242,41.9755832,-87.7743955,"(41.97558320548483, -87.77439545577577)"
66523,17-04-420-015-0000,,None,Sold,,2/23/1989,0,,,,,0,10/20/2020,0,0,0,0,"(0.0, 0.0)"
66525,17-04-420-020-0000,,None,Sold,,2/23/1989,0,,,,,0,10/20/2020,0,0,0,0,"(0.0, 0.0)"
66597,11-30-205-003-0000,1816 W JUNEWAY TER,See notes,Owned by City,,,0,49,1,ROGERS PARK,C2-3,60626,10/20/2020,1162935.107,1951596.304,42.0228314,-87.6757166,"(42.022831374792005, -87.67571662531878)"
66656,17-04-420-014-0000,,None,Sold,,2/23/1989,0,,,,,0,10/20/2020,0,0,0,0,"(0.0, 0.0)"
66522,17-04-420-013-0000,,None,Sold,,2/23/1989,0,,,,,0,10/20/2020,0,0,0,0,"(0.0, 0.0)"
66524,17-04-420-017-0000,,None,Sold,,2/23/1989,0,,,,,0,10/20/2020,0,0,0,0,"(0.0, 0.0)"
66657,17-04-420-016-0000,,None,Sold,,2/23/1989,0,,,,,0,10/20/2020,0,0,0,0,"(0.0, 0.0)"
66558,17-04-420-019-0000,,None,Sold,,2/23/1989,0,,,,,0,10/20/2020,0,0,0,0,"(0.0, 0.0)"
34714,14-20-323-076-0000,1225 W HENDERSON ST,CDOT,Owned by City,,,0,44,6,LAKE VIEW,RT-3.5,60657,5/22/2018,1167468.845,1922212.132,41.9421036,-87.6598824,"(41.94210362187335, -87.65988238796184)"
16205,19-08-428-061-0000,5915 S ARCHER AVE,CDOT,Owned by City,,,0,23,56,GARFIELD RIDGE,B3-1,60638,5/22/2018,1139473.114,1868148.03,41.7943019,-87.7640976,"(41.79430185024667, -87.76409761236859)"
16156,19-08-428-011-0000,5931 S ARCHER AVE,CDOT,Owned by City,,,0,23,56,GARFIELD RIDGE,M1-1,60638,5/22/2018,1139328.018,1867965.808,41.7938044,-87.7646341,"(41.79380443723842, -87.76463410392121)"
66560,17-04-420-023-0000,314 W OAK ST,None,Sold,,2/23/1989,0,27,8,NEAR NORTH SIDE,PD 477,0,10/20/2020,1173972.049,1907208.118,41.9007893,-87.6364286,"(41.90078928319965, -87.63642863399294)"
15396,19-10-408-041-0000,4017 W 51ST ST,2FM,Owned by City,,,0,23,57,ARCHER HEIGHTS,M1-1,60632,10/20/2020,1150233.364,1870418.979,41.8003314,-87.7245806,"(41.8003313804622, -87.72458062211393)"
15370,17-28-328-043-0000,3048 S LOWE AVE,Chicago Park District,Owned by City,,,0,11,60,BRIDGEPORT,POS-2,60616,5/22/2018,1172367.805,1884439.175,41.8383453,-87.6429937,"(41.838345296361574, -87.64299365217803)"
23110,25-25-201-017-0000,,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
67770,13-12-420-001-0000,4842 N LINCOLN AVE,DPD - Planning,Owned by City,5/8/1978,,,40,4,LINCOLN SQUARE,B3-2,,10/21/2020,1159371.54,1932206.168,41.9696985,-87.6893675,"(41.969698524455076, -87.68936748025268)"
17612,20-16-300-020-0000,5961 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172102.539,1865088.375,41.7852506,-87.6445362,"(41.78525061865705, -87.64453616926798)"
17538,20-16-300-004-0000,5907 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172077.01,1865618.88,41.7867069,-87.6446142,"(41.786706944234176, -87.64461418759953)"
51136,20-16-300-021-0000,5965 S HALSTED ST,None,Owned by City,5/21/2004,,0,16,68,ENGLEWOOD,B2-2,60621,4/3/2019,1172103.829,1865060.847,41.785175,-87.6445322,"(41.78517504863411, -87.64453224736455)"
33932,16-08-415-048-1006,,,Owned by City,,,,,,,,,5/22/2018,,,,,
17536,20-16-300-002-0000,5903 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172075.64,1865668.88,41.7868442,-87.6446177,"(41.78684418010843, -87.6446177416533)"
17606,20-16-300-014-0000,5937 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172085.275,1865316.88,41.785878,-87.6445928,"(41.78587803951414, -87.64459275313436)"
61779,20-16-300-007-0000,5915 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,4/2/2019,1172079.06,1865543.92,41.7865012,-87.6446089,"(41.786501200713694, -87.64460887294254)"
17542,20-16-300-008-0000,5919 S HALSTED ST,None,Owned by City,5/10/2005,,0,16,68,ENGLEWOOD,B2-2,60621,3/31/2020,1172079.75,1865518.92,41.7864326,-87.6446071,"(41.7864325827482, -87.6446070768368)"
17537,20-16-300-003-0000,5905 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172076.33,1865643.88,41.7867756,-87.6446159,"(41.78677556196556, -87.64461594634379)"
51205,20-16-300-012-0000,5933 S HALSTED ST,None,Owned by City,8/16/2005,,0,16,68,ENGLEWOOD,B2-2,60621,4/3/2019,1172083.857,1865368.975,41.786021,-87.6445964,"(41.786021026918874, -87.6445964212183)"
17609,20-16-300-017-0000,5945 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172089.143,1865241.832,41.785672,-87.6445808,"(41.78567201476414, -87.64458077438117)"
17540,20-16-300-006-0000,5913 S HALSTED ST,None,Owned by City,9/29/2003,,0,16,68,ENGLEWOOD,B2-2,60621,3/31/2020,1172078.37,1865568.92,41.7865698,-87.6446107,"(41.78656981832723, -87.64461066788081)"
17607,20-16-300-015-0000,5941 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172085.965,1865291.88,41.7858094,-87.644591,"(41.78580942373278, -87.64459095887918)"
51217,20-16-300-010-0000,5925 S HALSTED ST,None,Owned by City,6/7/2005,,0,16,68,ENGLEWOOD,B2-2,60621,4/3/2019,1172081.8,1865443.95,41.7862268,-87.6446018,"(41.78622681124406, -87.64460176307209)"
51082,20-16-300-001-0000,5901 S HALSTED ST,None,Owned by City,5/2/2005,,0,16,68,ENGLEWOOD,B2-2,60621,4/3/2019,1172075,1865692.11,41.7869079,-87.6446194,"(41.78690793991233, -87.64461940651832)"
17543,20-16-300-009-0000,5919 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172079.75,1865518.92,41.7864326,-87.6446071,"(41.7864325827482, -87.6446070768368)"
17608,20-16-300-016-0000,5943 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172086.65,1865266.88,41.7857408,-87.6445892,"(41.785740805016374, -87.64458918027371)"
17605,20-16-300-013-0000,5935 S HALSTED ST,None,Owned by City,1/28/2000,,0,16,68,ENGLEWOOD,B2-2,60621,3/31/2020,1172084.56,1865342.92,41.7859495,-87.6445946,"(41.78594951294277, -87.64459460995309)"
51049,20-16-300-011-0000,5928 S HALSTED ST,None,Owned by City,6/7/2005,,0,16,68,ENGLEWOOD,B2-2,60621,4/3/2019,1172082.826,1865406.465,41.7861239,-87.6445991,"(41.78612392507778, -87.64459910051981)"
17611,20-16-300-019-0000,5951 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172100.74,1865152.809,41.7854275,-87.6445409,"(41.78542747034638, -87.64454087190792)"
17610,20-16-300-018-0000,5949 S HALSTED ST,None,Owned by City,3/19/1991,,0,16,68,ENGLEWOOD,B2-2,60621,3/31/2020,1172093.45,1865216.745,41.7856031,-87.6445657,"(41.78560307819359, -87.64456572174234)"
17539,20-16-300-005-0000,5911 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,3/5/2019,1172077.69,1865593.9,41.7866384,-87.6446124,"(41.78663838120564, -87.64461242861452)"
67388,16-01-402-012-0000,2533 W DIVISION ST,None,Owned by City,,,0,26,24,WEST TOWN,B1-1,60622,10/23/2020,1159149.65,1907779.965,41.902676,-87.6908565,"(41.902675987546175, -87.6908564769179)"
8235,16-01-402-011-0000,2537 W DIVISION ST,None,Owned by City,,,0,26,24,WEST TOWN,B1-1,60622,10/23/2020,1159124.56,1907779.475,41.9026752,-87.6909486,"(41.90267515970955, -87.69094864796918)"
18986,20-08-429-016-0000,950 W GARFIELD BLVD,None,Owned by City,7/31/1992,,0,20,61,NEW CITY,RS-3,60609,1/8/2020,1170687.29,1868451.51,41.7945104,-87.649627,"(41.79451043582359, -87.6496270303373)"
50875,20-22-212-008-0000,6421 S ST LAWRENCE AVE,None,Owned by City,1/9/2006,,0,20,42,WOODLAWN,RT-4,60637,4/3/2019,1181441.88,1862465.65,41.7778432,-87.6103751,"(41.777843203462425, -87.61037510748831)"
10206,16-22-420-036-0000,2004 S PULASKI RD,None,Owned by City,,,0,24,29,NORTH LAWNDALE,B3-2,60623,5/22/2018,1149931.13,1890049.83,41.854207,-87.7251794,"(41.85420698074215, -87.72517939606571)"
8663,16-10-103-028-0000,4644 W HURON ST,None,Owned by City,,,0,28,25,AUSTIN,M1-1,60644,6/29/2020,1145025.32,1904322.575,41.8934671,-87.7428255,"(41.89346708178673, -87.7428254610946)"
50667,20-03-423-021-0000,539 E 46TH ST,None,Owned by City,2/3/1975,,0,3,38,GRAND BOULEVARD,RT-4,60653,4/3/2019,1180834.91,1874547.98,41.8110122,-87.6122287,"(41.81101217614118, -87.61222870386723)"
17139,20-17-115-044-0000,5650 S RACINE AVE,None,Sold,,11/22/2016,0,16,67,WEST ENGLEWOOD,B1-1,60636,5/22/2018,1169193.525,1867105.81,41.7908501,-87.6551435,"(41.7908501491416, -87.65514354933654)"
13484,16-24-309-006-0000,2021 S ALBANY AVE,None,Owned by City,,,0,24,30,SOUTH LAWNDALE,M1-2,60623,10/28/2020,1156091.398,1889973.591,41.8538758,-87.7025707,"(41.85387582021713, -87.70257069206669)"
67756,16-09-315-047-0000,121 N PINE AVE,DPD - Housing,Owned by City,10/11/2020,,,28,25,AUSTIN,RT-4,,10/28/2020,1139664.769,1900511.913,41.8831097,-87.7626062,"(41.883109697157224, -87.76260622864376)"
