SYSTEMSTOP,OBJECTID,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,STATUS,PUBLIC_NAM,Latitude,Longitude,Number,Street2,City,State,County,Zip
13084,2067,59TH STREET,ST. LOUIS,WB,NS,59,,1,59th Street & St. Louis,41.786333,-87.710421,3454,W 59th St,Chicago,IL,Cook County,60629
16196,2068,63RD STREET,RACINE,WB,FS,63,N63,1,63rd Street & Racine,41.779777,-87.654777,1202,W 63rd St,Chicago,IL,Cook County,60636
837,2069,GRAND,NARRAGANSETT,WB,NS,65,,1,Grand & Narragansett,41.922835,-87.785212,6362,W Grand Ave,Chicago,IL,Cook County,60639
11037,2070,DIVERSEY,SHERIDAN/LAKEVIEW,WB,FS,76,,1,Diversey & Sheridan/Lakeview,41.933196,-87.639836,410,W Diversey Pkwy,Chicago,IL,Cook County,60614
7469,2071,31ST STREET,THROOP (west leg),EB,NS,31,,1,31st Street & Throop,41.838004,-87.658674,1300,W 31st St,Chicago,IL,Cook County,60608
7451,2072,31ST STREET,HOMAN,EB,NT,35,,1,31st Street & Homan,41.837268,-87.710047,3400,W 31st St,Chicago,IL,Cook County,60623
17290,2073,76TH STREET,KOSTNER,EB,FS,67,,1,76th Street & Kostner,41.754529,-87.731907,7601,S Kostner Ave,Chicago,IL,Cook County,60652
17291,2074,76TH STREET,DALEY COLLEGE,EB,MB,67,,1,76th Street & Daley College,41.754743,-87.723296,4015,W 76th St,Chicago,IL,Cook County,60652
15009,2075,WACKER (upper),ORLEANS/FRANKLIN,WB,FS,125,,1,Wacker (Upper) & Orleans/Franklin,41.886332,-87.635203,233,W Wacker Dr,Chicago,IL,Cook County,60606
5977,2076,HALSTED,125TH STREET,NB,NS,"8A,108",,1,Halsted & 125th Street,41.666781,-87.641176,12501,S Halsted St,Chicago,IL,Cook County,60628
10437,2077,SKOKIE BLVD,HOWARD,NB,FS,54A,,1,Skokie Blvd & Howard,42.01886,-87.747992,7565,Lincoln Ave,Skokie,IL,Cook County,60077
11809,2078,HARLEM,GRACE,NB,NS,90,,1,Harlem & Grace,41.948712,-87.806884,3759,N Harlem Ave,Chicago,IL,Cook County,60634
4660,2079,NARRAGANSETT,61ST STREET,NB,NS,55N,,1,Narragansett & 61st Street,41.781214,-87.781114,6101,S Narragansett Ave,Chicago,IL,Cook County,60638
4301,2142,71ST STREET,KEDZIE,WB,NS,67,,1,71st Street & Kedzie,41.764115,-87.702367,7101,S Kedzie Ave,Chicago,IL,Cook County,60629
814,2143,GRAND,KEELER,WB,NS,65,,1,Grand & Keeler,41.908264,-87.731178,4164,W Grand Ave,Chicago,IL,Cook County,60651
12361,2144,MONTEREY,ESMOND,WB,NS,112,,1,Monterey & Esmond,41.690987,-87.668363,1825,W Monterey Ave,Chicago,IL,Cook County,60643
15860,2145,JACKSON,WESTERN,WB,FS,126,,1,Jackson & Western,41.877682,-87.686672,224,S Western Ave,Chicago,IL,Cook County,60612
2395,2146,STATE,31ST STREET,SB,NS,29,,1,State & 31st Street,41.838739,-87.627397,10,W 31st St,Chicago,IL,Cook County,60616
6288,2147,CLARK,ROOSEVELT,NB,NS,24,,1,Clark & Roosevelt,41.867084,-87.630277,1214K,S Federal St,Chicago,IL,Cook County,60605
6245,2148,ASHLAND,ERIE,NB,NS,9,N9,1,Ashland & Erie,41.893191,-87.666788,629,N Ashland Ave,Evergreen Park,IL,Cook County,60642
1051,2149,SHERIDAN,MONTROSE,SB,NS,151,,1,Sheridan & Montrose,41.961897,-87.65498,4401,N Broadway St,Chicago,IL,Cook County,60640
10017,2150,KEDZIE,73RD STREET,SB,NS,52A,,1,Kedzie & 73rd Street,41.760869,-87.703001,7256,S Kedzie Ave,Chicago,IL,Cook County,60629
17190,2151,PULASKI,ROOSEVELT,SB,FS,53,,1,Pulaski & Roosevelt,41.865889,-87.724961,3955,W Roosevelt Rd,Chicago,IL,Cook County,60624
17191,2152,PULASKI,14TH STREET,SB,FS,53,,1,Pulaski & 14th Street,41.862364,-87.725423,1402,S Pulaski Rd,Chicago,IL,Cook County,60623
4856,2153,MARINE DRIVE,LAWRENCE,SB,NS,136146148,,1,Marine Drive & Lawrence,41.969446,-87.650162,4800,N Marine Dr,Chicago,IL,Cook County,60640
10455,2154,DEMPSTER,SKOKIE BLVD,EB,NS,54A,,1,Dempster & Skokie Blvd,42.040988,-87.747442,4802,Dempster St,Skokie,IL,Cook County,60077
3358,2155,65TH STREET,NATCHEZ (west leg),EB,NT,165,,1,65th Street & Natchez,41.774152,-87.783316,6455,S Natchez Ave,Chicago,IL,Cook County,60638
685,2156,GRAND,5500 WEST,EB,MB,65,,1,5500 W Grand,41.917464,-87.763261,5501,W Grand Ave,Chicago,IL,Cook County,60639
9551,2157,GUNNISON,NAGLE,EB,FS,81W,,1,Gunnison & Nagle,41.968596,-87.787679,6352,W Gunnison St,Chicago,IL,Cook County,60630
3498,2158,95TH STREET,BISHOP,EB,NS,"N9,95",N9,1,95th Street & Bishop,41.721047,-87.659417,1443,W 95th St,Chicago,IL,Cook County,60643
4775,2159,FOSTER,VIRGINIA,EB,MT,"92,93",,1,Foster & Virginia,41.976039,-87.70271,2932,W Foster Ave,Chicago,IL,Cook County,60625
5648,2160,IRVING PARK,ALBANY,EB,NS,80,,1,Irving Park & Albany,41.953728,-87.705397,3059,W Irving Park Rd,Chicago,IL,Cook County,60618
10173,2161,69TH STREET,STEWART,EB,NS,67,,1,69th Street & Stewart,41.768766,-87.634961,401,W 69th St,Chicago,IL,Cook County,60621
2811,2162,79TH STREET,EXCHANGE (south leg),EB,NS,79,N79,1,79th Street & Exchange,41.752081,-87.553041,2920,E 79th St,Chicago,IL,Cook County,60649
12219,2163,103RD STREET,EBERHART,EB,NS,106,,1,103rd Street & Eberhart,41.707086,-87.611511,457,E 103rd St,Chicago,IL,Cook County,60628
10520,2164,GARFIELD,WESTERN BOULEVARD,EB,FS,55,N55,1,Garfield & Western Boulevard,41.793252,-87.682077,2319,W Garfield Blvd,Chicago,IL,Cook County,60636
11311,2165,MONTROSE,MEADE,EB,NS,78,,1,Montrose & Meade,41.960127,-87.779626,6101,W Montrose Ave,Chicago,IL,Cook County,60634
9376,2166,87TH STREET,3400 WEST (Cemetery ent.),EB,MB,87,,1,3400 W 87th Street,41.733849,-87.706746,3401,W 87th St,Evergreen Park,IL,Cook County,60805
6735,2167,16TH STREET,46TH COURT,EB,NS,18,,1,16th Street & 46th Court,41.858931,-87.740161,4606,16th St,Cicero,IL,Cook County,60804
12471,2168,ADDISON,OZANAM,EB,NS,152,,1,Addison & Ozanam,41.944926,-87.82186,7801,W Addison St,Chicago,IL,Cook County,60634
12399,2169,111TH STREET,2600 WEST RR CROSSING,EB,NS,112,,1,2600 W 111th Street,41.691914,-87.686266,2600,W 111th St,Chicago,IL,Cook County,60655
15309,2170,67TH STREET,CHAPPEL,EB,NS,"6,26,67",,1,67th Street & Chappel,41.773298,-87.575561,6700,S Chappel Ave,Chicago,IL,Cook County,60649
2,2171,JACKSON,MAYFIELD (EXTENDED),EB,MB,126,,1,5900 W Jackson,41.877834,-87.770969,143,S Mayfield Ave,Chicago,IL,Cook County,60644
296,2172,ROOSEVELT,WOLCOTT,EB,MB,12,,1,Roosevelt & Wolcott,41.866481,-87.673545,1747,W Roosevelt Rd,Chicago,IL,Cook County,60608
14898,2173,DIVERSEY,HAMPDEN COURT,EB,NS,76,,1,Diversey & Hampden Court,41.932603,-87.642686,533,W Diversey Ave,Chicago,IL,Cook County,60614
9384,2174,87TH STREET,2600 WEST RR CROSSING,EB,MB,87,,1,2600 W 87th Street,41.735212,-87.687775,8702,S Rockwell Ave,Evergreen Park,IL,Cook County,60805
1295,2175,FULLERTON,MARMORA,EB,NS,74,,1,Fullerton & Marmora,41.923659,-87.773454,5901,W Fullerton Ave,Chicago,IL,Cook County,60639
9185,2176,51ST STREET,FEDERAL,EB,FS,15,,1,51st Street & Federal,41.802101,-87.628303,5054,S Federal St,Chicago,IL,Cook County,60609
10185,2177,67TH STREET,DREXEL,EB,MT,"N5,67",N5,1,67th Street & Drexel,41.77332,-87.603672,6658,S Drexel Ave,Chicago,IL,Cook County,60637
10951,2178,75TH STREET,CREGIER,EB,NS,75,,1,75th Street & Cregier,41.758666,-87.58119,1759,E 75th St,Chicago,IL,Cook County,60649
3611,2179,OAKTON,ST. LOUIS,EB,NT,97,,1,Oakton & St. Louis,42.025836,-87.715813,3459,Oakton St,Skokie,IL,Cook County,60076
3733,2180,LAWRENCE,KILPATRICK (east leg),EB,NS,81,N81,1,Lawrence & Kilpatrick,41.967892,-87.745055,4747,N Kilpatrick Ave,Chicago,IL,Cook County,60630
4029,2181,ARMITAGE,LAMON (west leg),EB,NS,73,,1,Armitage & Lamon,41.916629,-87.749653,4901,W Armitage Ave,Chicago,IL,Cook County,60639
11109,2182,DIVERSEY,NORDICA,WB,NS,76,,1,Diversey & Nordica,41.93099,-87.802583,7040,W Diversey Ave,Chicago,IL,Cook County,60707
17111,2183,55TH STREET,LINDER,WB,FS,"55A,55N",,1,55th Street & Linder,41.793029,-87.760129,5500,W 55th St,Chicago,IL,Cook County,60638
789,2184,GRAND,HOYNE,WB,NS,65,,1,Grand & Hoyne,41.890971,-87.67909,2054,W Grand Ave,Chicago,IL,Cook County,60612
379,2185,ROOSEVELT,5300 WEST,WB,MB,12,,1,5300 W Roosevelt,41.865134,-87.757497,5301,W Roosevelt Rd,Cicero,IL,Cook County,60804
3549,2186,OAKTON,NILES AVENUE,WB,NS,97,,1,Oakton & Niles Avenue,42.026091,-87.751639,4935,Oakton St,Skokie,IL,Cook County,60077
16140,2187,ROOSEVELT,GREEN/ORANGE/RED LINE,WB,MB,"12,18,130,146,192",,1,Roosevelt Orange/Red/Green Line Station,41.867552,-87.626636,22,E Roosevelt Rd,Chicago,IL,Cook County,60605
6869,2188,CERMAK,OAKLEY,WB,NS,21,,1,Cermak & Oakley,41.852276,-87.683022,2258,W Cermak Rd,Chicago,IL,Cook County,60608
3345,2189,65TH STREET,NEW ENGLAND,WB,FS,165,,1,65th Street & New England,41.774072,-87.79363,6450,S New England Ave,Chicago,IL,Cook County,60638
13031,2190,61ST STREET,INGLESIDE,WB,NS,59,,1,61st Street & Ingleside,41.78395,-87.602491,951,E 61st St,Chicago,IL,Cook County,60637
14246,2191,GOLF ROAD,MCDANIEL,WB,NS,205,,2,Golf Road & McDaniel,42.053063,-87.709139,1901,Mc Daniel Ave,Evanston,IL,Cook County,60201
8000,2192,43RD STREET,ST. LAWRENCE,WB,NS,43,,1,43rd Street & St. Lawrence,41.816949,-87.611485,600,E 43rd St,Chicago,IL,Cook County,60653
9704,2193,NAGLE,AVONDALE/SOMERSET,NB,NS,"86,91",,1,Nagle & Avondale/Somerset,41.984595,-87.787436,5659,N Nagle Ave,Chicago,IL,Cook County,60646
8938,2194,DAMEN,CLYBOURN/DIVERSEY,NB,NS,50,,1,Damen & Clybourn/Diversey,41.931612,-87.677824,2782,N Clybourn Ave,Chicago,IL,Cook County,60614
5307,2195,JEFFERY,71ST STREET,NB,FS,"N5,J14,15",N5,1,Jeffery & 71st Street,41.766571,-87.576061,2000,E 71st St,Chicago,IL,Cook County,60649
15235,2196,HALSTED,SUMMIT,NB,FT,8A,,1,Halsted & Summit,41.739944,-87.644083,8450,S Halsted St,Chicago,IL,Cook County,60620
7767,2197,PERSHING,MORGAN,WB,NS,39,,1,Pershing & Morgan,41.823882,-87.65005,950,W Pershing Rd,Chicago,IL,Cook County,60609
15485,2198,CHICAGO,LAVERGNE,WB,FS,66,,1,Chicago & Lavergne,41.895202,-87.751078,5004,W Chicago Ave,Chicago,IL,Cook County,60651
12590,2199,ADDISON,MILWAUKEE,WB,NS,152,,1,Addison & Milwaukee,41.946083,-87.735728,3596,N Milwaukee Ave,Chicago,IL,Cook County,60641
1760,2200,DEVON,GLENWOOD,WB,NS,36151155,,1,Devon & Glenwood,41.998276,-87.665262,1358,W Devon Ave,Chicago,IL,Cook County,60660
15936,2201,35TH STREET,WOOD,WB,FS,35,,1,35th Street & Wood,41.830618,-87.67077,1810,W 35th St,Chicago,IL,Cook County,60609
15943,2202,47TH STREET,KILDARE (west leg),WB,FS,47,,1,47th Street & Kildare,41.807598,-87.73132,4309,W 47th St,Chicago,IL,Cook County,60632
17199,2203,DEVON,CALIFORNIA,WB,FS,155,,1,Devon & California,41.997732,-87.700028,2806,W Devon Ave,Chicago,IL,Cook County,60659
107,2204,HARRISON,OGDEN,WB,NS,7126,,1,Harrison & Ogden,41.874236,-87.674377,1910,W Harrison St,Chicago,IL,Cook County,60612
10333,2080,CICERO,BYRON,NB,NS,54,,1,Cicero & Byron,41.951387,-87.74681,3855,N Cicero Ave,Chicago,IL,Cook County,60641
3673,2081,HALSTED,84TH STREET,NB,MT,8A,,1,Halsted & 84th Street,41.741351,-87.64414,8400,S Halsted St,Chicago,IL,Cook County,60620
5104,2082,WALLACE,33RD STREET,NB,NS,44,,1,Wallace & 33rd Street,41.834344,-87.641061,3301,S Wallace St,Chicago,IL,Cook County,60616
5039,2083,LAKE PARK,48TH STREET,NB,MT,"2,6,28",,1,Lake Park & 48th Street,41.80817,-87.590997,1422,E 48th St,Chicago,IL,Cook County,60615
9495,2084,87TH STREET,WALLACE,WB,NS,"24,87",N87,1,87th Street & Wallace,41.736501,-87.638588,8651,S Wallace St,Chicago,IL,Cook County,60620
14507,2085,87TH STREET,HALSTED,WB,FS,"24,87",N87,1,87th Street & Halsted,41.736426,-87.644263,808,W 87th St,Chicago,IL,Cook County,60620
10188,2086,67TH STREET,GREENWOOD,EB,NT,"N5,67",N5,1,67th Street & Greenwood,41.773435,-87.59997,1026,E 67th St,Chicago,IL,Cook County,60637
2808,2087,79TH STREET,MARQUETTE (west leg),EB,NS,79,N79,1,79th Street & Marquette,41.751625,-87.558785,2701,E 79th St,Chicago,IL,Cook County,60649
7800,2088,PERSHING,SACRAMENTO,EB,NS,39,,1,Pershing & Sacramento,41.822801,-87.699786,3856,S Sacramento Ave,Chicago,IL,Cook County,60632
681,2089,GRAND,MARMORA,EB,NS,65,,1,Grand & Marmora,41.92024,-87.772941,2203,N Marmora Ave,Chicago,IL,Cook County,60639
14482,2090,RANDOLPH,MICHIGAN,EB,FS,"4,60",,1,Randolph & Michigan,41.884675,-87.624116,151,N Michigan Ave,Chicago,IL,Cook County,60601
9391,2091,87TH STREET,PAULINA,EB,NS,87,N87,1,87th Street & Paulina,41.735501,-87.665769,1701,W 87th St,Chicago,IL,Cook County,60620
7045,2092,67TH STREET,CRANDON,EB,NS,"6,26,67",,1,67th Street & Crandon,41.77319,-87.570228,2233,E 67th St,Chicago,IL,Cook County,60649
3510,2093,95TH STREET,PRINCETON,EB,NS,"N9,95,108,112",N9,1,95th Street & Princeton,41.72139,-87.631393,305,W 95th St,Chicago,IL,Cook County,60628
12134,2094,103RD STREET,FAIRFIELD,EB,NS,103,,1,103rd Street & Fairfield,41.706147,-87.690314,10300,S Fairfield Ave,Chicago,IL,Cook County,60655
2747,2095,79TH STREET,OAKLEY,EB,NS,79,N79,1,79th Street & Oakley,41.750291,-87.680666,2304,W 79th St,Chicago,IL,Cook County,60620
11436,2096,PETERSON,KILBOURN,EB,NS,84,,1,Peterson & Kilbourn,41.98972,-87.74111,5954,N Kilbourn Ave,Chicago,IL,Cook County,60646
547,2097,CHICAGO,CAMPBELL,EB,NS,66,N66,1,Chicago & Campbell,41.895509,-87.689558,2503,W Chicago Ave,Chicago,IL,Cook County,60622
2937,2098,115TH STREET,LOOMIS,EB,NS,115,,1,115th Street & Loomis,41.684655,-87.656934,1401,W 115th St,Chicago,IL,Cook County,60643
5756,2099,HALSTED,WAVELAND/BROADWAY,EB,TERM,8,,1,Halsted & Waveland/Broadway Terminal,41.949984,-87.649163,3726,N Broadway St,Chicago,IL,Cook County,60613
10516,2100,55TH STREET,WASHTENAW,EB,FS,55,N55,1,55th Street & Washtenaw,41.793511,-87.691189,2659,W 55th St,Chicago,IL,Cook County,60632
6987,2101,TORRENCE,107TH STREET,NB,MT,71,,1,Torrence & 107th Street,41.700846,-87.559889,10700,S Torrence Ave,Chicago,IL,Cook County,60617
3523,2102,HOWARD,DODGE-CALIFORNIA,WB,NS,97,,1,Howard & California/Dodge,42.019471,-87.699787,1901,W Howard St,Evanston,IL,Cook County,60202
7755,2103,PERSHING,WABASH,WB,NS,39,,1,Pershing & Wabash,41.823925,-87.62445,50,E Pershing Rd,Chicago,IL,Cook County,60653
12078,2104,TOUHY,CALIFORNIA,WB,FS,96,,1,Touhy & California,42.012226,-87.699937,7204,N California Ave,Chicago,IL,Cook County,60645
14602,2105,63RD STREET,KEELER,WB,FS,63,N63,1,63rd Street & Keeler,41.778464,-87.727953,4201,W 63rd St,Chicago,IL,Cook County,60629
4808,2106,FOSTER,LEAVITT,WB,NS,92,,1,Foster & Leavitt,41.976172,-87.684137,2158,W Foster Ave,Chicago,IL,Cook County,60625
9509,2107,87TH STREET,DAMEN/BEVERLY,WB,NS,87,N87,1,87th Street & Damen,41.736004,-87.672323,1950,W 87th St,Chicago,IL,Cook County,60620
2055,2108,DIVISION,NOBLE,WB,NS,70,,1,Division & Noble,41.903821,-87.662412,1209,N Noble St,Chicago,IL,Cook County,60642
10106,2109,69TH STREET,ASHLAND,WB,NS,67,,1,69th Street & Ashland,41.768763,-87.663713,1558,W 69th St,Chicago,IL,Cook County,60636
781,2110,GRAND,OGDEN,WB,NS,65,,1,Grand & Ogden,41.891279,-87.658522,1226,W Grand Ave,Chicago,IL,Cook County,60642
7809,2111,36TH STREET,KEDZIE,EB,FS,35,,1,36th Street & Kedzie,41.827632,-87.704158,3159,W 36th St,Chicago,IL,Cook County,60632
2028,2112,DIVISION,LARRABEE,EB,NS,70,,1,Division & Larrabee,41.903473,-87.643661,609,W Division St,Chicago,IL,Cook County,60610
12501,2113,ADDISON,LAVERGNE,EB,NS,152,,1,Addison & Lavergne,41.945906,-87.752262,5003,W Addison St,Chicago,IL,Cook County,60641
11350,2114,MONTROSE,LINCOLN,EB,NS,78,,1,Montrose & Lincoln,41.961206,-87.684052,4356,N Leavitt St,Chicago,IL,Cook County,60618
3752,2115,LAWRENCE,CALIFORNIA,EB,NT,81,N81,1,Lawrence & California,41.968288,-87.698807,2803,W Lawrence Ave,Chicago,IL,Cook County,60625
9417,2116,87TH STREET,ST. LAWRENCE,EB,NS,87,,1,87th Street & St. Lawrence,41.73678,-87.609879,556,E 87th St,Chicago,IL,Cook County,60619
11455,2117,PETERSON,WESTERN,EB,NS,84,,1,Peterson & Western,41.990285,-87.690478,5959,N Artesian Ave,Chicago,IL,Cook County,60659
7862,2118,BELMONT,SACRAMENTO,EB,NS,77,N77,1,Belmont & Sacramento,41.939152,-87.702553,2959,W Belmont Ave,Chicago,IL,Cook County,60618
15026,2119,95TH STREET,HALSTED,EB,FS,"N9,95,112",N9,6,95th Street & Halsted,41.721156,-87.642812,9501,S Halsted St,Chicago,IL,Cook County,60628
15697,2120,61ST STREET,COTTAGE GROVE,EB,FS,59,,1,61st Street & Cottage Grove,41.783888,-87.605498,803,E 61st St,Chicago,IL,Cook County,60637
556,2121,CHICAGO,ASHLAND,EB,NS,66,N66,1,Chicago & Ashland,41.895794,-87.667558,1601,W Chicago Ave,Chicago,IL,Cook County,60622
3769,2122,LAWRENCE,BROADWAY,EB,NS,81,N81,1,Lawrence & Broadway,41.968774,-87.659925,4748,N Racine Ave,Chicago,IL,Cook County,60640
12233,2123,106TH STREET,MUSKEGON,EB,NS,26100,,1,106th Street & Muskegon,41.702992,-87.555399,10600,S Muskegon Ave,Chicago,IL,Cook County,60617
10528,2124,GARFIELD,ASHLAND,EB,FS,55,N55,1,Garfield & Ashland,41.79336,-87.664137,1551,W Garfield Blvd,Chicago,IL,Cook County,60636
7462,2125,35TH STREET,WESTERN AVENUE,EB,NS,35,,1,35th Street & Western Avenue,41.830152,-87.685293,3500,S Western Ave,Chicago,IL,Cook County,60609
12156,2126,103RD STREET,MORGAN,EB,NS,103,,1,103rd Street & Morgan,41.706671,-87.647857,1001,W 103rd St,Chicago,IL,Cook County,60643
8180,2127,47TH STREET,MICHIGAN,EB,NS,47,,1,47th Street & Michigan,41.809014,-87.623094,4700,S Michigan Ave,Chicago,IL,Cook County,60615
1306,2128,FULLERTON,CICERO,EB,FS,74,,1,Fullerton & Cicero,41.924449,-87.746717,2400,N Cicero Ave,Chicago,IL,Cook County,60639
12043,2129,LUNT,CALIFORNIA,EB,FS,96,,1,Lunt & California,42.008254,-87.699493,2753,W Lunt Ave,Chicago,IL,Cook County,60645
9431,2130,87TH STREET,CREGIER,EB,NS,87,,1,87th Street & Cregier,41.736778,-87.580856,1747,E 87th St,Chicago,IL,Cook County,60617
1313,2131,FULLERTON,KEELER,EB,NS,74,,1,Fullerton & Keeler,41.924151,-87.731827,4201,W Fullerton Ave,Chicago,IL,Cook County,60639
14557,2132,87TH STREET,JEFFERY,EB,FS,87,,1,87th Street & Jeffery,41.737368,-87.575284,8659,S Jeffery Blvd,Chicago,IL,Cook County,60617
713,2133,GRAND,SACRAMENTO(west serv.dr.),EB,NS,65,,6,Grand & Sacramento,41.89663,-87.702857,3037,W Grand Ave,Chicago,IL,Cook County,60622
442,2134,WASHINGTON,JEFFERSON,EB,NS,"J14,19,20,56",N20,1,Washington & Jefferson,41.883395,-87.64296,600,W Washington Blvd,Chicago,IL,Cook County,60661
15228,2135,DIVERSEY,4700 WEST,EB,FS,76,,1,4700 W Diversey,41.931371,-87.744327,4701,W Diversey Ave,Chicago,IL,Cook County,60639
12984,2136,59TH STREET,RACINE,EB,NS,59,,1,59th Street & Racine,41.786726,-87.654514,5901,S Racine Ave,Chicago,IL,Cook County,60621
11021,2137,DIVERSEY,PAULINA,EB,FS,76,,1,Diversey & Paulina,41.932196,-87.671062,1701,W Diversey Pkwy,Chicago,IL,Cook County,60614
17125,2138,NORTH AVENUE,KEDZIE,EB,FS,72,,1,North Ave & Kedzie,41.910359,-87.706335,3142,W North Ave,Chicago,IL,Cook County,60647
17186,2139,DIVISION,LARAMIE,EB,FS,70,,1,Division & Laramie,41.902052,-87.755426,5153,W Division St,Chicago,IL,Cook County,60651
336,2140,ROOSEVELT,RACINE,WB,NS,12,,1,Roosevelt & Racine,41.867255,-87.656529,1158,W Roosevelt Rd,Chicago,IL,Cook County,60607
15089,2141,63RD STREET,CALIFORNIA,WB,FS,63,N63,1,63rd Street & California,41.779337,-87.693815,2806,W 63rd St,Chicago,IL,Cook County,60629
11504,1765,PETERSON,KOSTNER,WB,NS,84,,1,Peterson & Kostner,41.990267,-87.738121,4351,W Norwood Ave,Chicago,IL,Cook County,60646
6828,1766,16TH STREET,ALBANY,WB,FS,18,,1,16th Street & Albany,41.859497,-87.703252,1564,S Albany Ave,Chicago,IL,Cook County,60623
9223,1767,51ST STREET,KEDZIE,WB,NS,51,,1,51st Street & Kedzie,41.800671,-87.70394,5100,S Kedzie Ave,Chicago,IL,Cook County,60632
12549,1768,ADDISON,LAKE SHORE,WB,FS,152,,1,Addison & Lake Shore,41.948745,-87.64311,,US 41,Chicago,IL,Cook County,60613
7903,1769,CHICAGO,ORLEANS,WB,FS,66,N66,1,Chicago & Orleans,41.896823,-87.637527,340,W Chicago Ave,Chicago,IL,Cook County,60654
14889,1770,CHICAGO,CALIFORNIA,WB,FS,66,N66,1,Chicago & California,41.895893,-87.696927,2800,W Chicago Ave,Chicago,IL,Cook County,60622
5148,1771,ROOT,UNION,WB,NS,"43,44",,1,Root & Union,41.818819,-87.642758,647,W Root St,Chicago,IL,Cook County,60609
4883,1772,BALBO,COLUMBUS,WB,FS,"2,6,10,J14,26,28",,1,Balbo & Columbus,41.873838,-87.622363,150,E Roosevelt Rd,Chicago,IL,Cook County,60605
9324,1773,BELMONT,KILPATRICK (east leg),WB,NS,77,N77,1,Belmont & Kilpatrick,41.938658,-87.743789,4645,W Belmont Ave,Chicago,IL,Cook County,60641
2670,1774,79TH STREET,WESTERN,WB,NS,79169,,1,79th Street & Western,41.750338,-87.68206,2340,W 79th St,Chicago,IL,Cook County,60620
14549,1775,IRVING PARK,LARAMIE,WB,FS,80,,1,Irving Park & Laramie,41.953567,-87.757345,5200,W Irving Park Rd,Chicago,IL,Cook County,60641
9475,1776,87TH STREET,GREENWOOD,WB,NT,87,,1,87th Street & Greenwood,41.736949,-87.597406,1102,E 87th St,Chicago,IL,Cook County,60619
2691,1777,79TH STREET,TRIPP,WB,NT,79,,1,79th Street & Tripp,41.749166,-87.727477,7901,S Tripp Ave,Chicago,IL,Cook County,60652
8622,1778,ASHLAND,BALMORAL,NB,NS,50,,1,Ashland & Balmoral,41.97973,-87.669368,5359,N Ashland Ave,Chicago,IL,Cook County,60640
15079,1779,MICHIGAN,113TH STREET,NB,FS,34119,N34,1,Michigan & 113th Street,41.689205,-87.620779,108,E 113th St,Chicago,IL,Cook County,60628
17452,1780,KEDZIE,38TH STREET,NB,FS,52,,1,Kedzie & 38th Street,41.824608,-87.7042,3751,S Kedzie Ave,Chicago,IL,Cook County,60632
2309,1781,STATE,GARFIELD,NB,FS,29,,1,State & Garfield,41.794957,-87.62523,10,E Garfield Blvd,Chicago,IL,Cook County,60609
3674,1782,HALSTED,83RD STREET,NB,NS,8A,,1,Halsted & 83rd Street,41.74303,-87.643441,8301,S Halsted St,Chicago,IL,Cook County,60620
15199,1783,DAMEN,PINK LINE STATION,NB,FS,"50, 755",,1,Damen Pink Line Station,41.854281,-87.67573,2015,S Damen Ave,Chicago,IL,Cook County,60608
8955,1784,DAMEN,MONTROSE,NB,NS,50,,1,Damen & Montrose,41.961287,-87.678706,1969,W Montrose Ave,Chicago,IL,Cook County,60613
11252,1785,HOMAN,HIRSCH,NB,NS,82,,1,Homan & Hirsch,41.906257,-87.711579,1357,N Homan Ave,Chicago,IL,Cook County,60651
14839,1786,WALLACE,31ST STREET,NB,FS,44,,1,Wallace & 31st Street,41.838351,-87.641251,556,W 31st St,Chicago,IL,Cook County,60616
5045,1787,RACINE,83RD STREET,NB,NS,44,,1,Racine & 83rd Street,41.743071,-87.653356,8301,S Racine Ave,Chicago,IL,Cook County,60620
7002,1788,COMMERCIAL,95TH STREET,NB,NS,71,,1,Commercial & 95th Street,41.722589,-87.551348,9500,S Commercial Ave,Chicago,IL,Cook County,60617
2912,1789,111TH STREET,WENTWORTH,WB,NS,111,,1,111th Street & Wentworth,41.692372,-87.627749,149,W 111th St,Chicago,IL,Cook County,60628
13055,1790,59TH STREET,NORMAL,WB,NS,59,,1,59th Street & Normal,41.787355,-87.637409,5857,S Normal Blvd,Chicago,IL,Cook County,60621
821,1791,GRAND,CICERO,WB,NS,65,,1,Grand & Cicero,41.914055,-87.745645,4770,W Grand Ave,Chicago,IL,Cook County,60639
2679,1792,79TH STREET,KEDZIE,WB,NS,79,,1,79th Street & Kedzie,41.750291,-87.702095,3169,W Columbus Ave,Chicago,IL,Cook County,60652
7138,1793,47TH STREET,LAKE PARK,WB,FS,47,,1,47th Street & Lake Park,41.8099,-87.592879,1340,E 47th St,Chicago,IL,Cook County,60653
8076,1794,47TH STREET,UNION,WB,NS,47,,1,47th Street & Union,41.809118,-87.642859,654,W 47th St,Chicago,IL,Cook County,60609
2866,1795,115TH STREET,VINCENNES,WB,NS,111,,1,115th Street & Vincennes,41.684912,-87.667275,11465,S Vincennes Ave,Chicago,IL,Cook County,60643
